日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20101008,       2000,       2149,       1963,       2074,       2002,    2064.96,         --,        1525200,      731776.92,      781523.07,         145000,          25000,       0.17
20101001,       1998,       2023,       1973,       1998,    1999.15,    2071.19,         --,         655900,      661861.53,      743680.76,         101200,          27000,       0.27
20100924,       2003,       2007,       1971,       1986,     2003.3,     2078.8,         --,         268800,      676053.84,      748223.07,         101800,          25500,       0.25
20100917,       1989,       2010,       1975,       1999,    2015.07,    2086.53,         --,         576700,      727030.76,      767030.76,         100400,          23400,       0.23
20100910,       2003,       2007,       1958,       1986,    2023.07,    2091.76,         --,         704600,         753300,      764573.07,          97400,          23000,       0.24
20100903,       2010,       2016,       1950,       1997,    2036.15,    2095.88,         --,         727100,         765900,      764265.38,          99000,          23100,       0.23
20100827,       1970,       1997,       1955,       1984,    2049.53,    2099.03,         --,         591500,       776192.3,      772073.07,          98000,          25000,       0.26
20100820,       1988,       2010,       1971,       1972,    2060.46,    2096.96,         --,         516100,      811230.76,      768376.92,          98300,          25700,       0.26
20100813,       1985,       2021,       1940,       1992,    2068.84,    2093.88,         --,        1018800,      863546.15,      761738.46,         118000,          25200,       0.21
20100806,       2007,       2024,       1942,       1995,    2078.23,    2091.46,         --,         783700,      848153.84,      738276.92,         108800,          27100,       0.25
20100730,       2032,       2082,       2000,       2006,    2085.15,    2089.23,         --,         774200,       822192.3,      753376.92,         114600,          28800,       0.25
20100723,       2011,       2048,       1989,       2021,    2099.61,    2082.26,         --,         609900,      802346.15,      751761.53,         141700,          22800,       0.16
20100716,       2048,       2050,       2000,       2016,    2111.38,    2077.23,         --,         760600,      824207.69,       750792.3,         177200,          23300,       0.13
20100709,       2067,       2086,       2034,       2037,    2127.92,    2074.46,         --,         616300,      831269.23,      740023.07,         244000,          21500,       0.09
20100702,       2133,       2156,       2032,       2052,    2143.23,    2069.23,         --,         840400,         825500,      746419.23,         257700,          22400,       0.09
20100625,       2105,       2148,       2078,       2139,     2154.3,     2062.5,         --,         931500,       820392.3,      729688.46,         289000,          20300,       0.07
20100618,       2156,       2160,       2080,       2103,       2158,    2052.73,         --,         918200,      807030.76,      714330.76,         293300,          23800,       0.08
20100611,       2150,       2175,       2087,       2156,    2160.46,    2043.15,         --,         868400,      775846.15,      702938.46,         359100,          15500,       0.04
20100604,       2117,       2217,       2115,       2171,    2155.61,    2031.92,         --,         860900,      762630.76,      710330.76,         409800,          11400,       0.03
20100528,       2092,       2190,       2055,       2126,    2148.53,     2021.3,         --,        1047000,      767953.84,      708796.15,         433700,          11000,       0.03
20100521,       2073,       2185,       2055,       2081,    2133.46,    2010.34,         --,        1196200,      725523.07,      692096.15,         358800,          13500,       0.04
20100514,       2085,       2148,       2039,       2114,    2118.92,    2002.57,         --,         818700,      659930.76,      675730.76,         349300,          12600,       0.04
20100507,       2144,       2152,       2073,       2085,    2104.69,    1994.15,         --,         446200,         628400,       676592.3,         385300,          12200,       0.03
20100430,       2185,       2225,       2113,       2194,     2093.3,    1989.11,         --,         516200,      684561.53,       684242.3,         385300,          12200,       0.03
20100423,       2232,       2241,       2147,       2174,    2064.92,    1981.57,         --,         894100,      701176.92,      698826.92,         388600,          14400,       0.04
20100416,       2238,       2269,       2205,       2231,    2043.07,    1976.42,         --,         852400,      677376.92,      695826.92,         454100,          16000,       0.04
20100409,       2194,       2257,       2174,       2236,       2021,    1969.26,         --,         541300,      648776.92,      689996.15,         479600,           6100,       0.01
20100402,       2150,       2203,       2121,       2196,    1995.23,    1961.34,         --,         774000,      667338.46,      707930.76,         485000,           9300,       0.02
20100326,       2150,       2239,       2143,       2187,    1970.69,    1957.46,         --,         757800,      638984.61,       714192.3,         590500,           8200,       0.01
20100319,       2096,       2135,       2077,       2135,    1947.46,    1959.88,         --,         512800,      621630.76,      694769.23,         544100,          12700,       0.02
20100312,       2097,       2118,       2072,       2093,    1925.84,    1964.69,         --,         696600,      630030.76,      710380.76,         538600,          13100,       0.02
20100305,       1936,       2087,       1918,       2079,    1908.23,    1971.69,         --,         930100,      658030.76,      732638.46,         521900,          15400,       0.03
20100226,       1901,       1945,       1895,       1930,    1894.07,     1977.5,         --,         495400,      649638.46,       772492.3,         426300,          31800,       0.07
20100219,       1918,       1929,       1884,       1892,    1887.23,    1987.11,         --,         343500,      658669.23,      803607.69,         427000,          33600,       0.08
20100212,       1939,       1963,       1902,       1929,    1886.23,    1993.76,         --,         408800,      691530.76,       832242.3,         435100,          30100,       0.07
20100205,       1836,       2002,       1825,       1937,    1883.61,    1994.88,         --,        1176300,      724784.61,       860042.3,         452300,          30600,       0.07
20100129,       1889,       1898,       1825,       1825,    1884.92,    1994.23,         --,         732200,      683923.07,      852496.15,         403600,          59300,       0.15
20100122,       1943,       1960,       1872,       1890,    1898.23,    1998.34,         --,         584700,      696476.92,      856023.07,         396700,          47000,       0.12
20100115,       1902,       1948,       1894,       1944,    1909.76,    1999.15,         --,         480600,      714276.92,       861192.3,         379200,          40600,       0.11
20100108,       1878,       1924,       1865,       1901,    1917.53,    1996.88,         --,         782600,      731215.38,      878380.76,         381900,          39600,        0.1
20091230,       1882,       1918,       1877,       1877,    1927.46,     1999.3,         --,         405400,      748523.07,      872053.84,         396900,          35800,       0.09
20091225,       1860,       1903,       1843,       1885,    1944.23,    2005.96,         --,         532200,         789400,       885142.3,         401900,          45000,       0.11
20091218,       1860,       1910,       1832,       1854,     1972.3,    2012.11,         --,         622000,      767907.69,      879126.92,         423700,          43400,        0.1
20091211,       1925,       1982,       1852,       1864,    2003.53,    2018.88,         --,        1060600,      790730.76,      877946.15,         453800,          42000,       0.09
20091204,       1845,       1928,       1836,       1895,    2035.15,    2025.84,         --,         821000,      807246.15,      857534.61,         487100,          32200,       0.07
20091127,       1880,       1921,       1835,       1841,    2060.92,    2030.65,         --,         612800,      895346.15,      846826.92,         483200,          30200,       0.06
20091120,       1894,       1898,       1843,       1879,       2087,    2037.15,         --,         770700,      948546.15,         841950,         462200,          28100,       0.06
20091113,       1955,       1968,       1866,       1895,     2101.3,    2042.19,         --,         841100,      972953.84,      825165.38,         429500,          30100,       0.07
20091106,       2000,       2030,       1937,       1954,    2106.15,       2047,         --,         645100,         995300,      810584.61,         449800,          23600,       0.05
20091030,       2035,       2050,       1932,       1998,    2103.53,    2053.19,         --,         895400,     1021069.23,      800923.07,         398200,          24400,       0.06
20091023,       2050,       2075,       2000,       2040,    2098.46,    2055.57,         --,         816100,     1015569.23,      794703.84,         398200,          22600,       0.06
20091016,       2070,       2080,       2000,       2045,    2088.53,    2051.84,         --,         700800,     1008107.69,      808180.76,         401700,          19200,       0.05
20091009,       2100,       2105,       2000,       2030,    2076.23,    2047.57,         --,        1007600,     1025546.15,      834884.61,         369000,          16400,       0.04
20091002,       2210,       2225,       2060,       2095,    2071.15,     2041.3,         --,         936800,      995584.61,      845965.38,         381800,          23400,       0.06
20090925,       2280,       2305,       2235,       2250,    2067.69,    2034.11,         --,         252800,      980884.61,      886996.15,         422800,          11700,       0.03
20090918,       2300,       2330,       2210,       2260,    2051.92,    2022.07,         --,         918700,      990346.15,         931800,         422800,          11700,       0.03
20090911,       2230,       2310,       2155,       2275,    2034.23,    2006.26,         --,        1275300,      965161.53,      937076.92,         443100,          14500,       0.03
20090904,       2220,       2345,       2210,       2230,    2016.53,    1991.07,         --,        1966300,      907823.07,      958003.84,         385500,          19600,       0.05
20090828,       2095,       2205,       2090,       2180,    2000.38,    1982.42,         --,        1304400,      798307.69,      948930.76,         344700,          24700,       0.07
20090821,       1958,       2070,       1940,       2065,     1987.3,    1977.23,         --,        1088000,      735353.84,      924646.15,         314100,          38300,       0.12
20090814,       1920,       1970,       1900,       1958,    1983.07,    1978.38,         --,        1131600,      677376.92,         914000,         220400,          57600,       0.26
20090807,       1929,       1939,       1891,       1920,    1987.84,    1982.69,         --,         980100,      625869.23,      921953.84,         208900,          63500,        0.3
20090731,       1912,       1940,       1897,       1932,    2002.84,    1982.88,         --,         823900,      580776.92,         952550,         182600,          64600,       0.35
20090724,       1900,       1919,       1881,       1911,    2012.69,    1984.88,         --,         719100,      573838.46,      949919.23,         191600,          72000,       0.38
20090717,       1937,       1968,       1866,       1885,    2015.15,    1988.26,         --,         927500,      608253.84,      952469.23,         200800,          70100,       0.35
20090710,       2055,       2060,       1943,       1964,    2018.92,    1999.23,         --,         618100,      644223.07,       932842.3,         206000,          44500,       0.22
20090703,       2030,       2110,       2010,       2050,    2011.46,    2009.65,         --,         745700,      696346.15,      930246.15,         232100,          27200,       0.12
20090626,       2035,       2045,       1997,       2045,    2000.53,    2016.96,         --,         375800,      793107.69,      904761.53,         228100,          28400,       0.12
20090619,       2045,       2090,       2000,       2030,    1992.23,    2025.42,         --,         591300,      873253.84,      897723.07,         227700,          28800,       0.13
20090612,       2035,       2055,       2015,       2045,     1978.3,    2033.69,         --,         529900,       908992.3,      897353.84,         261600,          27200,        0.1
20090605,       2025,       2050,       2005,       2020,    1965.61,    2040.61,         --,         542600,     1008184.61,       900742.3,         265800,          27700,        0.1
20090529,       2025,       2075,       1996,       2010,    1964.46,    2049.26,         --,         486000,     1099553.84,      919326.92,         289100,          25500,       0.09
20090522,       2000,       2035,       1981,       2010,    1967.15,    2059.26,         --,         334300,     1113938.46,      922246.15,         290500,          27900,        0.1
20090515,       2090,       2105,       2010,       2020,    1973.69,    2071.57,         --,         462000,     1150623.07,      958934.61,         300200,          23500,       0.08
20090508,       2035,       2120,       2035,       2115,    1977.53,    2080.61,         --,         393900,     1218038.46,     1066623.07,         399300,          18400,       0.05
20090501,       1949,       2105,       1927,       2060,    1962.92,    2094.65,         --,         733700,     1324323.07,     1082573.07,         399300,          18400,       0.05
20090424,       1957,       1990,       1917,       1943,    1957.07,    2112.53,         --,        1166500,        1326000,     1100046.15,         375500,          30600,       0.08
20090417,       1870,       1959,       1801,       1934,    1961.38,    2136.46,         --,        1395100,     1296684.61,     1106088.46,         383400,          31800,       0.08
20090410,       1920,       1939,       1825,       1867,    1979.53,    2165.34,         --,        1295700,     1221461.53,        1082200,         395600,          36900,       0.09
20090403,       1938,       2015,       1805,       1908,    2007.84,     2189.3,         --,        2003600,     1164146.15,     1076965.38,         436400,          25100,       0.06
20090327,       1820,       1985,       1820,       1937,    2033.38,    2228.03,         --,        1417700,     1016415.38,     1029530.76,         332700,          27700,       0.08
20090319,       1885,       1950,       1819,       1849,    2058.61,    2264.88,         --,        1055900,       922192.3,     1003446.15,         371900,          41600,       0.11
20090313,       1976,       2035,       1790,       1880,    2089.07,    2311.46,         --,        1819400,      885715.38,      997353.84,         369300,          33400,       0.09
20090306,       1905,       2090,       1905,       2005,    2115.61,    2356.46,         --,        1730400,         793300,      959046.15,         419200,          22800,       0.05
20090227,       2055,       2115,       1956,       2045,    2134.07,    2393.38,         --,         673000,         739100,      935265.38,         422600,          21300,       0.05
20090220,       2070,       2120,       2025,       2095,    2151.38,    2429.53,         --,         811200,      730553.84,      946361.53,         411500,          25300,       0.06
20090213,       1920,       2090,       1918,       2070,    2169.46,    2462.03,         --,        1338400,      767246.15,      946646.15,         464100,          30300,       0.07
20090206,       1983,       1983,       1764,       1925,    2183.69,    2493.57,         --,        1775600,      915207.69,      936603.84,         441200,          51600,       0.12
20090130,       1994,       2115,       1965,       1984,    2226.38,    2529.15,         --,         755500,      840823.07,      930403.84,         249600,          36300,       0.15
20090123,       2215,       2225,       1976,       1999,       2268,     2553.8,         --,         785400,       874092.3,       931392.3,         248900,          25000,        0.1
20090116,       2240,       2255,       2090,       2170,    2311.53,    2574.61,         --,         417200,       915492.3,      926623.07,         245700,          16600,       0.07
20090109,       2270,       2285,       2160,       2235,    2351.15,    2585.19,         --,         550600,      942938.46,      958261.53,         262000,          14500,       0.06
20081230,       2250,       2280,       2210,       2240,    2370.76,    2595.57,         --,          83100,      989784.61,      975657.69,         262800,          16400,       0.06
20081226,       2220,       2300,       2215,       2265,    2422.69,    2604.61,         --,         192800,     1042646.15,     1024815.38,         239000,          18100,       0.08
20081219,       2265,       2325,       2190,       2245,    2471.15,    2608.26,         --,         581700,        1084700,        1042400,         239000,          18100,       0.08
20081212,       2250,       2340,       2190,       2225,    2533.84,    2609.61,         --,         618000,      1108992.3,     1057411.53,         214400,          20100,       0.09
20081205,       2240,       2295,       1992,       2245,     2597.3,    2616.53,         --,        1025800,      1124792.3,     1067669.23,         176700,          19900,       0.11
20081128,       2385,       2385,       2220,       2270,    2652.69,    2625.96,         --,         561900,     1131430.76,     1074934.61,         183400,          16500,       0.09
20081121,       2340,       2480,       2190,       2330,    2707.69,    2633.26,         --,        1288200,     1162169.23,     1100753.84,         212900,          19700,       0.09
20081114,       2080,       2270,       1960,       2255,    2754.61,    2637.88,         --,        3261900,     1126046.15,      1104792.3,         218100,          51600,       0.24
20081107,       2685,       2975,       2480,       2480,    2803.46,    2647.11,         --,         808600,         958000,     1040646.15,         291000,           7800,       0.03
20081031,       2510,       2775,       2310,       2525,    2831.92,    2638.46,         --,        1188000,     1019984.61,     1049707.69,         246000,           9900,       0.04
20081024,       2750,       3010,       2520,       2565,    2839.61,       2630,         --,        1323600,       988692.3,      1049492.3,         253400,          12200,       0.05
20081017,       2600,       2730,       2475,       2685,    2837.69,    2621.15,         --,         774000,      937753.84,     1023173.07,         189500,           4200,       0.02
20081010,       2905,       2925,       2400,       2490,    2819.23,       2610,         --,        1159600,      973584.61,     1030438.46,         170900,           4600,       0.03
20081003,       2900,       3050,       2830,       2915,    2820.38,    2610.57,         --,         770300,      961530.76,     1036257.69,         157000,          15700,        0.1
20080926,       3050,       3060,       2850,       2895,    2786.53,    2590.57,         --,         739500,     1006984.61,     1084373.07,         146800,          17000,       0.12
20080919,       2950,       3130,       2915,       3060,    2745.38,    2563.65,         --,         897500,        1000100,     1094238.46,         192700,          14700,       0.08
20080912,       2940,       3120,       2940,       3050,    2685.38,    2530.96,         --,         823400,     1005830.76,     1090880.76,         171100,          12700,       0.07
20080905,       2955,       3070,       2895,       2965,    2635.76,    2498.84,         --,        1112100,     1010546.15,     1097480.76,         149600,          12300,       0.08
20080829,       2980,       3010,       2920,       2985,    2599.23,    2473.46,         --,         961500,     1018438.46,     1101984.61,         156400,          14100,       0.09
20080822,       2850,       2965,       2805,       2940,    2558.84,    2450.76,         --,         818600,     1039338.46,     1106719.23,         176500,          15000,       0.08
20080815,       2855,       2925,       2790,       2890,    2521.15,    2428.65,         --,        1077300,     1083538.46,     1124446.15,         152300,          13200,       0.09
20080808,       2625,       2865,       2620,       2850,    2490.76,    2408.65,         --,        1614400,      1123292.3,     1133365.38,         134200,          21300,       0.16
20080801,       2525,       2655,       2490,       2625,       2445,    2392.88,         --,         781200,     1079430.76,     1131553.84,          79800,          19200,       0.24
20080725,       2480,       2585,       2465,       2540,    2420.38,    2391.34,         --,         661400,      1110292.3,     1142080.76,         103200,          21000,        0.2
20080718,       2510,       2575,       2425,       2445,    2404.61,    2393.26,         --,        1239800,      1108592.3,     1165365.38,         112700,          22300,        0.2
20080711,       2515,       2540,       2465,       2505,    2400.76,     2402.5,         --,        1002900,      1087292.3,      1161392.3,         143000,          34300,       0.24
20080704,       2365,       2515,       2340,       2475,    2400.76,    2413.26,         --,        1361200,     1110984.61,     1168623.07,         131900,          37800,       0.29
20080627,       2280,       2415,       2265,       2360,    2394.61,    2428.65,         --,         650000,     1161761.53,     1122980.76,         101600,          55100,       0.54
20080620,       2445,       2450,       2270,       2280,    2381.92,     2452.3,         --,         972000,     1188376.92,        1121700,          46900,          57900,       1.23
20080613,       2430,       2460,       2365,       2405,    2376.53,       2480,         --,         884700,     1175930.76,     1120057.69,          57200,          42400,       0.74
20080606,       2500,       2595,       2455,       2490,    2361.92,    2502.88,         --,        1214700,     1184415.38,     1151303.84,          72000,          44800,       0.62
20080530,       2450,       2505,       2350,       2460,    2347.69,    2522.88,         --,        1233200,     1185530.76,     1175215.38,          71900,          47800,       0.66
20080523,       2495,       2495,       2350,       2450,    2342.69,    2537.69,         --,        1393200,        1174100,     1206034.61,          66200,          61100,       0.92
20080516,       2260,       2505,       2260,       2495,    2336.15,    2558.46,         --,        1594100,     1165353.84,     1177803.84,         145700,          76600,       0.53
20080509,       2385,       2410,       2240,       2255,    2326.53,    2578.26,         --,        1044200,     1143438.46,        1155000,         125000,         142800,       1.14
20080502,       2325,       2335,       2230,       2305,    2340.76,    2608.84,         --,        1182400,     1183676.92,     1187365.38,         115600,          89200,       0.77
20080425,       2405,       2410,       2315,       2335,     2362.3,    2633.07,         --,         639300,     1173869.23,     1169703.84,          97700,          77900,        0.8
20080418,       2425,       2475,       2360,       2395,    2381.92,    2656.53,         --,         962900,     1222138.46,     1161138.46,          66200,          76000,       1.15
20080411,       2400,       2540,       2380,       2505,    2404.23,    2677.69,         --,        1310900,      1235492.3,     1149026.92,         118500,          54500,       0.46
20080404,       2180,       2410,       2140,       2395,    2425.76,    2700.19,         --,        2021300,     1226261.53,     1115415.38,         107500,          65200,       0.61
20080328,       2215,       2235,       2120,       2195,    2462.69,    2728.46,         --,         996000,        1084200,     1062773.07,          70900,          77400,       1.09
20080321,       2185,       2245,       2095,       2210,    2522.69,    2761.34,         --,         810200,     1055023.07,      1052342.3,          87400,          76200,       0.87
20080314,       2310,       2355,       2210,       2215,    2583.46,    2795.96,         --,         995000,     1064184.61,     1035603.84,          77700,          77800,          1
20080307,       2355,       2365,       2250,       2305,    2643.84,    2826.92,         --,        1229200,      1118192.3,     1022203.84,          93900,          73700,       0.78
20080229,       2440,       2465,       2350,       2395,    2698.07,    2858.65,         --,        1084600,        1164900,      994573.07,         104400,          69600,       0.67
20080222,       2350,       2445,       2280,       2365,    2732.69,    2888.07,         --,        1279500,     1237969.23,      968638.46,         114500,          80500,        0.7
20080215,       2445,       2485,       2270,       2370,    2780.76,     2919.8,         --,        1309200,     1190253.84,      950473.07,         128500,          76100,       0.59
20080208,       2655,       2655,       2305,       2440,       2830,    2953.65,         --,        1567300,     1166561.53,         939550,         138600,          64000,       0.46
20080201,       2585,       2680,       2535,       2585,    2876.92,     2994.8,         --,        1054900,     1191053.84,      937973.07,          93800,          47000,        0.5
20080125,       2610,       2645,       2375,       2590,    2903.84,    3018.84,         --,        1266800,     1165538.46,      925623.07,         123200,          49000,        0.4
20080118,       2835,       2865,       2565,       2685,    2931.15,    3046.15,         --,        1136500,     1100138.46,      894130.76,         116400,          54700,       0.47
20080111,       2880,       2885,       2780,       2785,    2951.15,    3070.57,         --,        1190900,     1062561.53,      863188.46,         119300,          73300,       0.61
20080104,       2970,       2970,       2845,       2875,    2974.61,       3095,         --,         174500,     1004569.23,         831300,         145100,          69000,       0.48
20071228,       3020,       3060,       2970,       2975,    2994.23,    3115.96,         --,         616700,     1041346.15,      850619.23,         145100,          69000,       0.48
20071221,       3000,       3070,       2980,       3000,       3000,    3135.76,         --,         929300,     1049661.53,      876673.07,         146300,          74000,       0.51
20071214,       3060,       3170,       2910,       3000,    3008.46,    3148.07,         --,        1697100,     1007023.07,      879838.46,         128500,          81300,       0.63
20071207,       2865,       3040,       2850,       3010,       3010,    3161.15,         --,        1836400,      926215.38,      844519.23,         144600,          81400,       0.56
20071130,       2950,       3020,       2780,       2845,    3019.23,    3173.46,         --,        2034500,      824246.15,      838911.53,         190400,         105800,       0.56
20071122,       2980,       3030,       2920,       2990,    3043.46,    3192.88,         --,         659200,      699307.69,      813376.92,         274000,          80000,       0.29
20071116,       3000,       3040,       2965,       3010,    3058.84,     3199.8,         --,        1001200,       710692.3,      838773.07,         242200,          81100,       0.33
20071109,       2950,       3130,       2910,       3050,     3077.3,    3203.65,         --,        1885700,      712538.46,      861919.23,         273800,          90100,       0.33
20071102,       2945,       2990,       2900,       2935,    3112.69,    3207.11,         --,         723200,       684892.3,      871007.69,         277700,          91600,       0.33
20071026,       2910,       2970,       2890,       2945,    3133.84,    3220.76,         --,         416600,      685707.69,         859350,         268300,          89600,       0.33
20071019,       3060,       3080,       2940,       2945,    3161.15,    3235.96,         --,         648000,      688123.07,      876134.61,         238500,          93600,       0.39
20071012,       3150,       3190,       3070,       3090,       3190,       3250,         --,         437000,      663815.38,         890900,         256700,          71600,       0.28
20071005,       3050,       3170,       3020,       3130,    3215.38,    3260.76,         --,         652600,      658030.76,      944234.61,         297700,          72000,       0.24
20070928,       3040,       3080,       2975,       3050,    3237.69,    3280.38,         --,         724800,       659892.3,      989596.15,         338200,          84000,       0.25
20070921,       3040,       3140,       2990,       3110,    3271.53,    3296.92,         --,         375000,      703684.61,        1000300,         353800,          67400,       0.19
20070914,       3110,       3120,       2985,       3020,    3287.69,    3311.92,         --,         646600,      752653.84,     1067469.23,         353200,          72200,        0.2
20070907,       3160,       3170,       3050,       3130,     3312.3,    3318.46,         --,         510800,      762823.07,     1092730.76,         366700,          61700,       0.17
20070831,       3200,       3230,       3130,       3160,    3327.69,    3321.92,         --,         410300,      853576.92,     1136273.07,         396200,          55600,       0.14
20070824,       3260,       3340,       3170,       3190,     3342.3,    3321.53,         --,         807200,      927446.15,     1190019.23,         396300,          51700,       0.13
20070817,       3460,       3460,       3210,       3250,    3340.76,    3324.23,         --,        1025200,      966853.84,     1257076.92,         421200,          38800,       0.09
20070810,       3190,       3700,       3150,       3510,       3330,    3336.15,         --,        1526300,        1011300,     1243630.76,         467900,          35300,       0.08
20070803,       3260,       3380,       3190,       3210,    3301.53,     3332.3,         --,         733800,     1057123.07,     1226930.76,         466900,          49600,       0.11
20070727,       3270,       3340,       3250,       3300,    3307.69,    3343.84,         --,         448000,      1032992.3,     1222807.69,         441700,          49800,       0.11
20070720,       3400,       3400,       3290,       3320,    3310.76,    3353.46,         --,         332000,     1064146.15,        1243450,         426300,          48700,       0.11
20070713,       3460,       3520,       3400,       3420,       3310,    3363.07,         --,         361800,     1117984.61,     1266984.61,         422700,          42200,        0.1
20070706,       3490,       3550,       3400,       3420,    3306.15,    3371.92,         --,         676800,     1230438.46,     1268784.61,         438900,          46100,       0.11
20070629,       3360,       3520,       3300,       3490,    3323.07,       3380,         --,        1294100,        1319300,     1250611.53,         477000,          45300,       0.09
20070622,       3370,       3390,       3260,       3320,     3322.3,    3384.23,         --,        1011600,     1296915.38,     1214276.92,         397000,          58300,       0.15
20070615,       3360,       3360,       3190,       3340,    3336.15,    3396.15,         --,         778800,     1382284.61,        1217150,         464300,          54900,       0.12
20070608,       3400,       3510,       3260,       3330,    3324.61,    3401.53,         --,        1690600,     1422638.46,      1225442.3,         493600,          57000,       0.12
20070601,       3180,       3390,       3140,       3350,    3316.15,       3410,         --,        1370600,     1418969.23,     1248880.76,         458900,          63700,       0.14
20070525,       3120,       3230,       3060,       3170,    3300.76,    3406.92,         --,        1319500,      1452592.3,     1229607.69,         428900,          74300,       0.17
20070518,       3140,       3200,       3110,       3110,    3307.69,    3401.53,         --,        1603000,        1547300,     1208557.69,         412100,          65100,       0.16
20070511,       3330,       3380,       3120,       3140,     3342.3,    3401.92,         --,        2122000,     1475961.53,     1190507.69,         395400,          77700,        0.2
20070502,       3320,       3320,       3250,       3290,    3363.07,    3404.23,         --,         420100,     1396738.46,        1198650,         404500,          55800,       0.14
20070427,       3310,       3370,       3280,       3340,       3380,    3414.23,         --,         853000,     1412623.07,      1205892.3,         404500,          55800,       0.14
20070420,       3390,       3490,       3280,       3310,    3396.15,    3423.07,         --,        1031900,     1422753.84,     1208430.76,         432900,          48000,       0.11
20070413,       3630,       3690,       3360,       3370,    3416.15,       3435,         --,        1823700,     1415984.61,     1195957.69,         463500,          46500,        0.1
20070406,       3490,       3680,       3470,       3640,    3437.69,    3442.69,         --,        1832000,     1307130.76,     1165680.76,         556800,          36600,       0.07
20070330,       3480,       3500,       3360,       3480,    3436.92,    3446.92,         --,        1003100,     1181923.07,     1142703.84,         404400,          56300,       0.14
20070323,       3200,       3520,       3170,       3500,    3446.15,    3459.61,         --,        2121400,     1131638.46,     1135726.92,         370200,          72400,        0.2
20070316,       3200,       3280,       3150,       3190,    3456.15,     3467.3,         --,        1303400,     1052015.38,     1102496.15,         303700,         113800,       0.37
20070309,       3130,       3240,       3050,       3220,    3478.46,    3496.53,         --,        1642900,     1028246.15,        1086900,         307500,         131200,       0.43
20070302,       3250,       3260,       3040,       3150,    3503.84,    3523.46,         --,        1807700,      1078792.3,     1064553.84,         350200,         125000,       0.36
20070223,       3430,       3440,       3210,       3260,    3513.07,       3545,         --,        2550700,     1006623.07,     1018565.38,         389000,         105700,       0.27
20070216,       3510,       3560,       3430,       3560,    3495.38,    3559.61,         --,         675600,      869815.38,      939653.84,         388500,          52600,       0.14
20070209,       3500,       3500,       3320,       3410,    3461.53,    3566.15,         --,        1092100,      905053.84,      949380.76,         407900,          57500,       0.14
20070202,       3530,       3560,       3500,       3510,    3445.38,    3571.53,         --,         626600,     1000561.53,      940334.61,         416900,          56100,       0.13
20070126,       3600,       3640,       3490,       3550,    3448.46,    3571.15,         --,         984700,      999161.53,      989303.84,         410900,          55800,       0.14
20070119,       3640,       3660,       3520,       3570,       3450,    3587.69,         --,         943900,      994107.69,     1015684.61,         383500,          55000,       0.14
20070112,       3630,       3670,       3600,       3650,    3453.84,    3589.61,         --,         408600,      975930.76,     1020119.23,         360200,          50400,       0.14
20070105,       3650,       3680,       3610,       3630,    3447.69,    3585.38,         --,         204300,     1024230.76,     1033730.76,         337900,          52700,       0.16
20061229,       3590,       3650,       3540,       3600,    3456.92,    3579.61,         --,         349400,     1103484.61,      1052042.3,         337900,          52700,       0.16
20061222,       3480,       3680,       3480,       3630,    3473.07,    3579.61,         --,        1086300,     1139815.38,      1085892.3,         363500,          53900,       0.15
20061215,       3560,       3560,       3400,       3480,    3478.46,    3581.15,         --,         994400,     1152976.92,     1067211.53,         445600,          62300,       0.14
20061208,       3280,       3650,       3280,       3550,    3514.61,    3588.46,         --,        2300000,     1145553.84,     1068730.76,         417700,          59200,       0.14
20061201,       3020,       3280,       3020,       3270,    3543.07,    3585.38,         --,         869500,     1050315.38,     1012338.46,         333700,          87200,       0.26
20061124,       3130,       3150,       3010,       3030,    3576.92,    3603.84,         --,         772200,     1030507.69,      995807.69,         318500,         101600,       0.32
20061117,       3210,       3250,       3110,       3120,    3623.84,     3632.3,         --,        1133700,      1009492.3,      997046.15,         303200,          96400,       0.32
20061110,       3560,       3610,       3200,       3200,    3670.76,    3663.46,         --,        2333700,      993707.69,       984642.3,         282500,          84800,        0.3
20061102,       3560,       3600,       3500,       3550,    3697.69,    3693.07,         --,         608400,      880107.69,       937342.3,         302500,          90700,        0.3
20061027,       3600,       3650,       3550,       3570,    3693.84,    3718.84,         --,         919000,      979446.15,      920146.15,              0,              0,          0
20061020,       3600,       3710,       3590,       3620,    3725.38,    3741.15,         --,         707600,     1037261.53,      916934.61,              0,              0,          0
20061013,       3730,       3780,       3550,       3570,    3725.38,    3773.07,         --,        1036500,     1064307.69,         924300,              0,              0,          0
20061006,       3820,       3880,       3700,       3750,    3723.07,    3799.23,         --,        1234600,     1043230.76,      913384.61,              0,              0,          0
20060929,       3750,       3860,       3640,       3810,     3702.3,    3824.61,         --,         821700,        1000600,      889157.69,              0,              0,          0
20060922,       3900,       4030,       3680,       3700,    3686.15,    3848.84,         --,        1257400,     1031969.23,      875775.38,              0,              0,          0
20060915,       3950,       3990,       3800,       3950,    3683.84,    3881.01,         --,         897900,      981446.15,      847019.23,              0,              0,          0
20060908,       3750,       3960,       3720,       3920,     3662.3,    3902.16,         --,        1061900,      991907.69,      835690.38,              0,              0,          0
20060901,       3650,       3740,       3610,       3710,    3627.69,    3919.92,         --,         612000,      974361.53,      824594.61,              0,              0,          0
20060825,       3730,       3730,       3620,       3640,    3630.76,    3938.06,         --,         499000,      961107.69,      856445.42,              0,              0,          0
